Image_Path,Cluster
/data/images/hit-images-final/artefacts/9417599.png,0
/data/images/hit-images-final/artefacts/2516708.png,8
/data/images/hit-images-final/artefacts/2474199.png,6
/data/images/hit-images-final/artefacts/2560846.png,2
/data/images/hit-images-final/artefacts/9417770.png,0
/data/images/hit-images-final/artefacts/2546881.png,2
/data/images/hit-images-final/artefacts/9417764.png,0
/data/images/hit-images-final/artefacts/2440228.png,6
/data/images/hit-images-final/artefacts/2560852.png,4
/data/images/hit-images-final/artefacts/2559023.png,3
/data/images/hit-images-final/artefacts/9417758.png,0
/data/images/hit-images-final/artefacts/2445387.png,6
/data/images/hit-images-final/artefacts/1641409.png,7
/data/images/hit-images-final/artefacts/1641421.png,7
/data/images/hit-images-final/artefacts/2508442.png,2
/data/images/hit-images-final/artefacts/2480178.png,8
/data/images/hit-images-final/artefacts/1634647.png,7
/data/images/hit-images-final/artefacts/1657492.png,2
/data/images/hit-images-final/artefacts/1657486.png,8
/data/images/hit-images-final/artefacts/2549436.png,2
/data/images/hit-images-final/artefacts/9421413.png,0
/data/images/hit-images-final/artefacts/2536209.png,6
/data/images/hit-images-final/artefacts/1657479.png,8
/data/images/hit-images-final/artefacts/9421407.png,0
/data/images/hit-images-final/artefacts/1625979.png,2
/data/images/hit-images-final/artefacts/9417837.png,0
/data/images/hit-images-final/artefacts/2498910.png,4
/data/images/hit-images-final/artefacts/2480187.png,8
/data/images/hit-images-final/artefacts/2460073.png,3
/data/images/hit-images-final/artefacts/5242990.png,4
/data/images/hit-images-final/artefacts/9444738.png,8
/data/images/hit-images-final/artefacts/2495763.png,6
/data/images/hit-images-final/artefacts/9486479.png,6
/data/images/hit-images-final/artefacts/1649486.png,7
/data/images/hit-images-final/artefacts/9482151.png,0
/data/images/hit-images-final/artefacts/9424769.png,0
/data/images/hit-images-final/artefacts/1662830.png,8
/data/images/hit-images-final/artefacts/1428995.png,4
/data/images/hit-images-final/artefacts/2476407.png,8
/data/images/hit-images-final/artefacts/1688543.png,7
/data/images/hit-images-final/artefacts/2476412.png,4
/data/images/hit-images-final/artefacts/2580390.png,4
/data/images/hit-images-final/artefacts/2538769.png,2
/data/images/hit-images-final/artefacts/1662831.png,8
/data/images/hit-images-final/artefacts/2476406.png,8
/data/images/hit-images-final/artefacts/9424768.png,0
/data/images/hit-images-final/artefacts/1489155.png,4
/data/images/hit-images-final/artefacts/9425489.png,8
/data/images/hit-images-final/artefacts/9482150.png,0
/data/images/hit-images-final/artefacts/1649487.png,7
/data/images/hit-images-final/artefacts/2419980.png,1
/data/images/hit-images-final/artefacts/2480186.png,4
/data/images/hit-images-final/artefacts/9417836.png,0
/data/images/hit-images-final/artefacts/5283115.png,4
/data/images/hit-images-final/artefacts/2534345.png,2
/data/images/hit-images-final/artefacts/1625978.png,2
/data/images/hit-images-final/artefacts/2546923.png,2
/data/images/hit-images-final/artefacts/1657478.png,8
/data/images/hit-images-final/artefacts/9423211.png,8
/data/images/hit-images-final/artefacts/1619717.png,3
/data/images/hit-images-final/artefacts/2549437.png,4
/data/images/hit-images-final/artefacts/1657487.png,8
/data/images/hit-images-final/artefacts/1657493.png,2
/data/images/hit-images-final/artefacts/2508443.png,7
/data/images/hit-images-final/artefacts/1641420.png,7
/data/images/hit-images-final/artefacts/1429042.png,6
/data/images/hit-images-final/artefacts/2476980.png,6
/data/images/hit-images-final/artefacts/9417759.png,0
/data/images/hit-images-final/artefacts/2559022.png,4
/data/images/hit-images-final/artefacts/9417765.png,0
/data/images/hit-images-final/artefacts/2560853.png,4
/data/images/hit-images-final/artefacts/9487376.png,0
/data/images/hit-images-final/artefacts/9487362.png,0
/data/images/hit-images-final/artefacts/2516709.png,8
/data/images/hit-images-final/artefacts/9417771.png,0
/data/images/hit-images-final/artefacts/1441842.png,4
/data/images/hit-images-final/artefacts/1667183.png,6
/data/images/hit-images-final/artefacts/9412351.png,2
/data/images/hit-images-final/artefacts/9487612.png,0
/data/images/hit-images-final/artefacts/9417573.png,0
/data/images/hit-images-final/artefacts/9408445.png,7
/data/images/hit-images-final/artefacts/9412347.png,2
/data/images/hit-images-final/artefacts/9482032.png,0
/data/images/hit-images-final/artefacts/2520087.png,6
/data/images/hit-images-final/artefacts/2432468.png,7
/data/images/hit-images-final/artefacts/2410187.png,7
/data/images/hit-images-final/artefacts/9479243.png,8
/data/images/hit-images-final/artefacts/2597942.png,7
/data/images/hit-images-final/artefacts/1441840.png,4
/data/images/hit-images-final/artefacts/2560851.png,2
/data/images/hit-images-final/artefacts/9417767.png,0
/data/images/hit-images-final/artefacts/9417773.png,0
/data/images/hit-images-final/artefacts/2560845.png,4
/data/images/hit-images-final/artefacts/9466161.png,3
/data/images/hit-images-final/artefacts/9464004.png,0
/data/images/hit-images-final/artefacts/1641422.png,7
/data/images/hit-images-final/artefacts/1657485.png,2
/data/images/hit-images-final/artefacts/2549435.png,2
/data/images/hit-images-final/artefacts/1642077.png,2
/data/images/hit-images-final/artefacts/2455949.png,6
/data/images/hit-images-final/artefacts/9421410.png,0
/data/images/hit-images-final/artefacts/2460070.png,3
/data/images/hit-images-final/artefacts/9417834.png,0
/data/images/hit-images-final/artefacts/1664926.png,7
/data/images/hit-images-final/artefacts/2534347.png,2
/data/images/hit-images-final/artefacts/2581715.png,4
/data/images/hit-images-final/artefacts/1649485.png,7
/data/images/hit-images-final/artefacts/9424781.png,0
/data/images/hit-images-final/artefacts/1423633.png,4
/data/images/hit-images-final/artefacts/2545958.png,4
/data/images/hit-images-final/artefacts/2445794.png,6
/data/images/hit-images-final/artefacts/1688540.png,7
/data/images/hit-images-final/artefacts/2476410.png,8
/data/images/hit-images-final/artefacts/2476404.png,2
/data/images/hit-images-final/artefacts/2476405.png,8
/data/images/hit-images-final/artefacts/2476411.png,4
/data/images/hit-images-final/artefacts/1688541.png,3
/data/images/hit-images-final/artefacts/2466158.png,7
/data/images/hit-images-final/artefacts/2432509.png,8
/data/images/hit-images-final/artefacts/9482153.png,0
/data/images/hit-images-final/artefacts/9482147.png,0
/data/images/hit-images-final/artefacts/1649484.png,7
/data/images/hit-images-final/artefacts/2460065.png,3
/data/images/hit-images-final/artefacts/2460071.png,6
/data/images/hit-images-final/artefacts/9487598.png,0
/data/images/hit-images-final/artefacts/2480185.png,8
/data/images/hit-images-final/artefacts/9417835.png,0
/data/images/hit-images-final/artefacts/9421411.png,0
/data/images/hit-images-final/artefacts/9421405.png,0
/data/images/hit-images-final/artefacts/5202352.png,4
/data/images/hit-images-final/artefacts/2546920.png,2
/data/images/hit-images-final/artefacts/9475652.png,8
/data/images/hit-images-final/artefacts/9466148.png,4
/data/images/hit-images-final/artefacts/5288686.png,6
/data/images/hit-images-final/artefacts/9417772.png,0
/data/images/hit-images-final/artefacts/2560850.png,7
/data/images/hit-images-final/artefacts/9463959.png,0
/data/images/hit-images-final/artefacts/9434801.png,8
/data/images/hit-images-final/artefacts/9417766.png,0
/data/images/hit-images-final/artefacts/1667180.png,6
/data/images/hit-images-final/artefacts/1441855.png,7
/data/images/hit-images-final/artefacts/2410192.png,7
/data/images/hit-images-final/artefacts/2469337.png,8
/data/images/hit-images-final/artefacts/1655126.png,4
/data/images/hit-images-final/artefacts/2410186.png,7
/data/images/hit-images-final/artefacts/1441841.png,4
/data/images/hit-images-final/artefacts/9441939.png,0
/data/images/hit-images-final/artefacts/9412352.png,2
/data/images/hit-images-final/artefacts/9428964.png,2
/data/images/hit-images-final/artefacts/2499017.png,4
/data/images/hit-images-final/artefacts/9412356.png,2
/data/images/hit-images-final/artefacts/9487615.png,0
/data/images/hit-images-final/artefacts/9417574.png,0
/data/images/hit-images-final/artefacts/1441845.png,7
/data/images/hit-images-final/artefacts/2410196.png,4
/data/images/hit-images-final/artefacts/1441851.png,4
/data/images/hit-images-final/artefacts/9441929.png,0
/data/images/hit-images-final/artefacts/1643768.png,4
/data/images/hit-images-final/artefacts/2452164.png,6
/data/images/hit-images-final/artefacts/9487371.png,0
/data/images/hit-images-final/artefacts/9461186.png,8
/data/images/hit-images-final/artefacts/9487365.png,0
/data/images/hit-images-final/artefacts/9417776.png,0
/data/images/hit-images-final/artefacts/1645127.png,4
/data/images/hit-images-final/artefacts/2443928.png,6
/data/images/hit-images-final/artefacts/1657480.png,5
/data/images/hit-images-final/artefacts/2512420.png,2
/data/images/hit-images-final/artefacts/2508444.png,2
/data/images/hit-images-final/artefacts/9417831.png,0
/data/images/hit-images-final/artefacts/2546918.png,2
/data/images/hit-images-final/artefacts/2534342.png,2
/data/images/hit-images-final/artefacts/2460061.png,3
/data/images/hit-images-final/artefacts/2460049.png,6
/data/images/hit-images-final/artefacts/1627417.png,8
/data/images/hit-images-final/artefacts/9424948.png,0
/data/images/hit-images-final/artefacts/2581710.png,6
/data/images/hit-images-final/artefacts/2581704.png,4
/data/images/hit-images-final/artefacts/9421603.png,0
/data/images/hit-images-final/artefacts/2466149.png,7
/data/images/hit-images-final/artefacts/1637188.png,2
/data/images/hit-images-final/artefacts/2476400.png,4
/data/images/hit-images-final/artefacts/1688544.png,3
/data/images/hit-images-final/artefacts/9486481.png,3
/data/images/hit-images-final/artefacts/2581711.png,6
/data/images/hit-images-final/artefacts/9421400.png,0
/data/images/hit-images-final/artefacts/1608634.png,3
/data/images/hit-images-final/artefacts/2534343.png,2
/data/images/hit-images-final/artefacts/1429130.png,6
/data/images/hit-images-final/artefacts/2546919.png,2
/data/images/hit-images-final/artefacts/9417830.png,0
/data/images/hit-images-final/artefacts/9480594.png,8
/data/images/hit-images-final/artefacts/2555756.png,4
/data/images/hit-images-final/artefacts/2508445.png,7
/data/images/hit-images-final/artefacts/5281089.png,4
/data/images/hit-images-final/artefacts/1657481.png,3
/data/images/hit-images-final/artefacts/9444515.png,4
/data/images/hit-images-final/artefacts/9463814.png,0
/data/images/hit-images-final/artefacts/9464000.png,0
/data/images/hit-images-final/artefacts/9483843.png,8
/data/images/hit-images-final/artefacts/2436434.png,2
/data/images/hit-images-final/artefacts/2500838.png,2
/data/images/hit-images-final/artefacts/9417777.png,0
/data/images/hit-images-final/artefacts/2458460.png,6
/data/images/hit-images-final/artefacts/2559024.png,4
/data/images/hit-images-final/artefacts/9486046.png,8
/data/images/hit-images-final/artefacts/1441850.png,4
/data/images/hit-images-final/artefacts/1441844.png,7
/data/images/hit-images-final/artefacts/9417575.png,0
/data/images/hit-images-final/artefacts/9424801.png,0
/data/images/hit-images-final/artefacts/9486522.png,8
/data/images/hit-images-final/artefacts/9412357.png,8
/data/images/hit-images-final/artefacts/2498308.png,6
/data/images/hit-images-final/artefacts/9487628.png,0
/data/images/hit-images-final/artefacts/9482020.png,0
/data/images/hit-images-final/artefacts/1667178.png,6
/data/images/hit-images-final/artefacts/9417577.png,0
/data/images/hit-images-final/artefacts/2584079.png,2
/data/images/hit-images-final/artefacts/1441852.png,7
/data/images/hit-images-final/artefacts/9441916.png,0
/data/images/hit-images-final/artefacts/9466403.png,2
/data/images/hit-images-final/artefacts/1441846.png,4
/data/images/hit-images-final/artefacts/2597944.png,7
/data/images/hit-images-final/artefacts/9437102.png,8
/data/images/hit-images-final/artefacts/2508080.png,6
/data/images/hit-images-final/artefacts/2535467.png,6
/data/images/hit-images-final/artefacts/9417749.png,0
/data/images/hit-images-final/artefacts/2559026.png,3
/data/images/hit-images-final/artefacts/9463962.png,0
/data/images/hit-images-final/artefacts/9487372.png,0
/data/images/hit-images-final/artefacts/1617919.png,4
/data/images/hit-images-final/artefacts/9417601.png,0
/data/images/hit-images-final/artefacts/2508447.png,2
/data/images/hit-images-final/artefacts/2555754.png,4
/data/images/hit-images-final/artefacts/9431639.png,2
/data/images/hit-images-final/artefacts/9417832.png,0
/data/images/hit-images-final/artefacts/2546927.png,8
/data/images/hit-images-final/artefacts/9482154.png,0
/data/images/hit-images-final/artefacts/9424793.png,0
/data/images/hit-images-final/artefacts/1671134.png,4
/data/images/hit-images-final/artefacts/2581707.png,4
/data/images/hit-images-final/artefacts/2581713.png,4
/data/images/hit-images-final/artefacts/2419990.png,8
/data/images/hit-images-final/artefacts/2476402.png,8
/data/images/hit-images-final/artefacts/1669949.png,6
/data/images/hit-images-final/artefacts/9424779.png,0
/data/images/hit-images-final/artefacts/2445793.png,6
/data/images/hit-images-final/artefacts/5290346.png,4
/data/images/hit-images-final/artefacts/1688547.png,8
/data/images/hit-images-final/artefacts/1688553.png,8
/data/images/hit-images-final/artefacts/2581712.png,4
/data/images/hit-images-final/artefacts/2581706.png,2
/data/images/hit-images-final/artefacts/9487777.png,8
/data/images/hit-images-final/artefacts/9486469.png,3
/data/images/hit-images-final/artefacts/2542765.png,4
/data/images/hit-images-final/artefacts/9421198.png,0
/data/images/hit-images-final/artefacts/2546932.png,2
/data/images/hit-images-final/artefacts/9417833.png,0
/data/images/hit-images-final/artefacts/10259097.png,8
/data/images/hit-images-final/artefacts/2460063.png,6
/data/images/hit-images-final/artefacts/9417600.png,0
/data/images/hit-images-final/artefacts/2508446.png,2
/data/images/hit-images-final/artefacts/2549432.png,2
/data/images/hit-images-final/artefacts/1641419.png,7
/data/images/hit-images-final/artefacts/9463778.png,0
/data/images/hit-images-final/artefacts/9423348.png,8
/data/images/hit-images-final/artefacts/2445354.png,9
/data/images/hit-images-final/artefacts/9417774.png,0
/data/images/hit-images-final/artefacts/9487367.png,0
/data/images/hit-images-final/artefacts/1603819.png,7
/data/images/hit-images-final/artefacts/9417748.png,0
/data/images/hit-images-final/artefacts/2559027.png,3
/data/images/hit-images-final/artefacts/1441847.png,7
/data/images/hit-images-final/artefacts/9485955.png,2
/data/images/hit-images-final/artefacts/1441853.png,7
/data/images/hit-images-final/artefacts/9417576.png,0
/data/images/hit-images-final/artefacts/9412354.png,2
/data/images/hit-images-final/artefacts/2599767.png,3
/data/images/hit-images-final/artefacts/9428962.png,2
/data/images/hit-images-final/artefacts/2498422.png,7
/data/images/hit-images-final/artefacts/9482046.png,0
/data/images/hit-images-final/artefacts/5225363.png,6
/data/images/hit-images-final/artefacts/2498378.png,3
/data/images/hit-images-final/artefacts/9441958.png,0
/data/images/hit-images-final/artefacts/2498387.png,3
/data/images/hit-images-final/artefacts/1643725.png,7
/data/images/hit-images-final/artefacts/9423139.png,2
/data/images/hit-images-final/artefacts/1670106.png,2
/data/images/hit-images-final/artefacts/9415662.png,3
/data/images/hit-images-final/artefacts/1615991.png,2
/data/images/hit-images-final/artefacts/9481401.png,0
/data/images/hit-images-final/artefacts/1620483.png,2
/data/images/hit-images-final/artefacts/9481400.png,0
/data/images/hit-images-final/artefacts/1637128.png,2
/data/images/hit-images-final/artefacts/1667079.png,3
/data/images/hit-images-final/artefacts/2513576.png,8
/data/images/hit-images-final/artefacts/9424902.png,0
/data/images/hit-images-final/artefacts/1665652.png,6
/data/images/hit-images-final/artefacts/1634192.png,2
/data/images/hit-images-final/artefacts/9423274.png,2
/data/images/hit-images-final/artefacts/1684645.png,7
/data/images/hit-images-final/artefacts/2471668.png,7
/data/images/hit-images-final/artefacts/5251744.png,4
/data/images/hit-images-final/artefacts/1627878.png,2
/data/images/hit-images-final/artefacts/9417853.png,0
/data/images/hit-images-final/artefacts/1660500.png,7
/data/images/hit-images-final/artefacts/2547325.png,3
/data/images/hit-images-final/artefacts/9417674.png,0
/data/images/hit-images-final/artefacts/9417884.png,0
/data/images/hit-images-final/artefacts/2547319.png,3
/data/images/hit-images-final/artefacts/2549452.png,4
/data/images/hit-images-final/artefacts/1425966.png,4
/data/images/hit-images-final/artefacts/2580915.png,4
/data/images/hit-images-final/artefacts/9424453.png,8
/data/images/hit-images-final/artefacts/9469235.png,8
/data/images/hit-images-final/artefacts/9408634.png,8
/data/images/hit-images-final/artefacts/9415659.png,3
/data/images/hit-images-final/artefacts/9423116.png,2
/data/images/hit-images-final/artefacts/2498380.png,6
/data/images/hit-images-final/artefacts/2546359.png,3
/data/images/hit-images-final/artefacts/9482041.png,0
/data/images/hit-images-final/artefacts/5278705.png,6
/data/images/hit-images-final/artefacts/2577806.png,2
/data/images/hit-images-final/artefacts/2577812.png,2
/data/images/hit-images-final/artefacts/2406794.png,8
/data/images/hit-images-final/artefacts/1460155.png,2
/data/images/hit-images-final/artefacts/9423114.png,2
/data/images/hit-images-final/artefacts/2498382.png,3
/data/images/hit-images-final/artefacts/9463915.png,0
/data/images/hit-images-final/artefacts/1438699.png,4
/data/images/hit-images-final/artefacts/2423919.png,8
/data/images/hit-images-final/artefacts/9487463.png,0
/data/images/hit-images-final/artefacts/2400865.png,7
/data/images/hit-images-final/artefacts/2409699.png,4
/data/images/hit-images-final/artefacts/1615994.png,7
/data/images/hit-images-final/artefacts/10223942.png,4
/data/images/hit-images-final/artefacts/9463861.png,0
/data/images/hit-images-final/artefacts/9479187.png,8
/data/images/hit-images-final/artefacts/9417886.png,0
/data/images/hit-images-final/artefacts/2409706.png,4
/data/images/hit-images-final/artefacts/9489274.png,8
/data/images/hit-images-final/artefacts/1660502.png,8
/data/images/hit-images-final/artefacts/9417662.png,0
/data/images/hit-images-final/artefacts/9422815.png,8
/data/images/hit-images-final/artefacts/9417676.png,0
/data/images/hit-images-final/artefacts/5222743.png,8
/data/images/hit-images-final/artefacts/1627885.png,7
/data/images/hit-images-final/artefacts/1687400.png,4
/data/images/hit-images-final/artefacts/9417851.png,0
/data/images/hit-images-final/artefacts/2534336.png,3
/data/images/hit-images-final/artefacts/9423262.png,2
/data/images/hit-images-final/artefacts/1652573.png,4
/data/images/hit-images-final/artefacts/9417879.png,0
/data/images/hit-images-final/artefacts/2521713.png,6
/data/images/hit-images-final/artefacts/2546944.png,2
/data/images/hit-images-final/artefacts/1684647.png,7
/data/images/hit-images-final/artefacts/9423276.png,0
/data/images/hit-images-final/artefacts/1637102.png,7
/data/images/hit-images-final/artefacts/9465960.png,8
/data/images/hit-images-final/artefacts/1636220.png,4
/data/images/hit-images-final/artefacts/2516418.png,2
/data/images/hit-images-final/artefacts/9424914.png,0
/data/images/hit-images-final/artefacts/9424900.png,0
/data/images/hit-images-final/artefacts/2529617.png,3
/data/images/hit-images-final/artefacts/2466129.png,3
/data/images/hit-images-final/artefacts/2529616.png,3
/data/images/hit-images-final/artefacts/9424901.png,0
/data/images/hit-images-final/artefacts/1636221.png,4
/data/images/hit-images-final/artefacts/2512119.png,5
/data/images/hit-images-final/artefacts/9407114.png,8
/data/images/hit-images-final/artefacts/1618686.png,3
/data/images/hit-images-final/artefacts/2546945.png,6
/data/images/hit-images-final/artefacts/9423263.png,2
/data/images/hit-images-final/artefacts/1634191.png,2
/data/images/hit-images-final/artefacts/9417850.png,0
/data/images/hit-images-final/artefacts/2534337.png,3
/data/images/hit-images-final/artefacts/9479637.png,8
/data/images/hit-images-final/artefacts/9417677.png,0
/data/images/hit-images-final/artefacts/9417663.png,0
/data/images/hit-images-final/artefacts/9424281.png,8
/data/images/hit-images-final/artefacts/9463874.png,0
/data/images/hit-images-final/artefacts/9417887.png,0
/data/images/hit-images-final/artefacts/2400870.png,3
/data/images/hit-images-final/artefacts/2409698.png,4
/data/images/hit-images-final/artefacts/9438079.png,8
/data/images/hit-images-final/artefacts/2513603.png,4
/data/images/hit-images-final/artefacts/1438698.png,4
/data/images/hit-images-final/artefacts/2498383.png,3
/data/images/hit-images-final/artefacts/9477222.png,0
/data/images/hit-images-final/artefacts/9423115.png,2
/data/images/hit-images-final/artefacts/9420346.png,8
/data/images/hit-images-final/artefacts/5288422.png,6
/data/images/hit-images-final/artefacts/2597932.png,7
/data/images/hit-images-final/artefacts/1607611.png,2
/data/images/hit-images-final/artefacts/1428689.png,4
/data/images/hit-images-final/artefacts/2577811.png,2
/data/images/hit-images-final/artefacts/2498191.png,2
/data/images/hit-images-final/artefacts/2400874.png,3
/data/images/hit-images-final/artefacts/9467545.png,8
/data/images/hit-images-final/artefacts/1660498.png,7
/data/images/hit-images-final/artefacts/9417667.png,0
/data/images/hit-images-final/artefacts/9436871.png,8
/data/images/hit-images-final/artefacts/2547322.png,3
/data/images/hit-images-final/artefacts/1627880.png,7
/data/images/hit-images-final/artefacts/9487506.png,0
/data/images/hit-images-final/artefacts/9417673.png,0
/data/images/hit-images-final/artefacts/9417883.png,0
/data/images/hit-images-final/artefacts/9416223.png,8
/data/images/hit-images-final/artefacts/9463870.png,0
/data/images/hit-images-final/artefacts/2409703.png,4
/data/images/hit-images-final/artefacts/9425170.png,8
/data/images/hit-images-final/artefacts/1634195.png,2
/data/images/hit-images-final/artefacts/9423267.png,2
/data/images/hit-images-final/artefacts/9423273.png,2
/data/images/hit-images-final/artefacts/9417840.png,0
/data/images/hit-images-final/artefacts/5251757.png,6
/data/images/hit-images-final/artefacts/9464662.png,8
/data/images/hit-images-final/artefacts/9417854.png,0
/data/images/hit-images-final/artefacts/9424905.png,0
/data/images/hit-images-final/artefacts/2515100.png,4
/data/images/hit-images-final/artefacts/2516421.png,2
/data/images/hit-images-final/artefacts/2512121.png,2
/data/images/hit-images-final/artefacts/2436929.png,2
/data/images/hit-images-final/artefacts/2443385.png,9
/data/images/hit-images-final/artefacts/2466139.png,3
/data/images/hit-images-final/artefacts/1688534.png,8
/data/images/hit-images-final/artefacts/1688535.png,7
/data/images/hit-images-final/artefacts/5252049.png,6
/data/images/hit-images-final/artefacts/9421673.png,0
/data/images/hit-images-final/artefacts/2436928.png,2
/data/images/hit-images-final/artefacts/2516420.png,2
/data/images/hit-images-final/artefacts/1618683.png,4
/data/images/hit-images-final/artefacts/2512120.png,5
/data/images/hit-images-final/artefacts/2515101.png,4
/data/images/hit-images-final/artefacts/2499885.png,7
/data/images/hit-images-final/artefacts/9417841.png,0
/data/images/hit-images-final/artefacts/9421465.png,0
/data/images/hit-images-final/artefacts/9423272.png,2
/data/images/hit-images-final/artefacts/1684643.png,3
/data/images/hit-images-final/artefacts/9423266.png,2
/data/images/hit-images-final/artefacts/2409702.png,4
/data/images/hit-images-final/artefacts/9417882.png,0
/data/images/hit-images-final/artefacts/1627659.png,7
/data/images/hit-images-final/artefacts/2574931.png,8
/data/images/hit-images-final/artefacts/2547323.png,3
/data/images/hit-images-final/artefacts/9417672.png,0
/data/images/hit-images-final/artefacts/9417666.png,0
/data/images/hit-images-final/artefacts/1438662.png,4
/data/images/hit-images-final/artefacts/2400875.png,3
/data/images/hit-images-final/artefacts/2409689.png,4
/data/images/hit-images-final/artefacts/1615990.png,7
/data/images/hit-images-final/artefacts/9440104.png,8
/data/images/hit-images-final/artefacts/9463939.png,0
/data/images/hit-images-final/artefacts/1670107.png,2
/data/images/hit-images-final/artefacts/9415663.png,3
/data/images/hit-images-final/artefacts/9423138.png,2
/data/images/hit-images-final/artefacts/1657023.png,2
/data/images/hit-images-final/artefacts/1613649.png,4
/data/images/hit-images-final/artefacts/1654502.png,4
/data/images/hit-images-final/artefacts/2498386.png,3
/data/images/hit-images-final/artefacts/1654516.png,4
/data/images/hit-images-final/artefacts/2498379.png,3
/data/images/hit-images-final/artefacts/2498421.png,7
/data/images/hit-images-final/artefacts/9482045.png,0
/data/images/hit-images-final/artefacts/1438462.png,4
/data/images/hit-images-final/artefacts/9423112.png,2
/data/images/hit-images-final/artefacts/9424899.png,0
/data/images/hit-images-final/artefacts/1657021.png,2
/data/images/hit-images-final/artefacts/9415661.png,3
/data/images/hit-images-final/artefacts/9487459.png,0
/data/images/hit-images-final/artefacts/2598192.png,7
/data/images/hit-images-final/artefacts/2400877.png,4
/data/images/hit-images-final/artefacts/2437003.png,4
/data/images/hit-images-final/artefacts/2498192.png,2
/data/images/hit-images-final/artefacts/1615992.png,7
/data/images/hit-images-final/artefacts/1643524.png,4
/data/images/hit-images-final/artefacts/10235049.png,8
/data/images/hit-images-final/artefacts/2529567.png,7
/data/images/hit-images-final/artefacts/9417670.png,0
/data/images/hit-images-final/artefacts/10232861.png,8
/data/images/hit-images-final/artefacts/2547321.png,3
/data/images/hit-images-final/artefacts/9488150.png,8
/data/images/hit-images-final/artefacts/1660504.png,8
/data/images/hit-images-final/artefacts/9417664.png,0
/data/images/hit-images-final/artefacts/2409700.png,6
/data/images/hit-images-final/artefacts/9417658.png,0
/data/images/hit-images-final/artefacts/9417880.png,0
/data/images/hit-images-final/artefacts/1684641.png,7
/data/images/hit-images-final/artefacts/9423270.png,2
/data/images/hit-images-final/artefacts/1634196.png,8
/data/images/hit-images-final/artefacts/9424906.png,0
/data/images/hit-images-final/artefacts/1683489.png,7
/data/images/hit-images-final/artefacts/2499887.png,7
/data/images/hit-images-final/artefacts/1618681.png,4
/data/images/hit-images-final/artefacts/1688536.png,3
/data/images/hit-images-final/artefacts/9438321.png,8
/data/images/hit-images-final/artefacts/1637105.png,3
/data/images/hit-images-final/artefacts/2475812.png,4
/data/images/hit-images-final/artefacts/2499886.png,7
/data/images/hit-images-final/artefacts/1683488.png,7
/data/images/hit-images-final/artefacts/9424907.png,0
/data/images/hit-images-final/artefacts/1650405.png,4
/data/images/hit-images-final/artefacts/9423265.png,2
/data/images/hit-images-final/artefacts/1634197.png,4
/data/images/hit-images-final/artefacts/2546943.png,8
/data/images/hit-images-final/artefacts/9423271.png,2
/data/images/hit-images-final/artefacts/9417881.png,0
/data/images/hit-images-final/artefacts/9417659.png,0
/data/images/hit-images-final/artefacts/1650388.png,8
/data/images/hit-images-final/artefacts/2409701.png,6
/data/images/hit-images-final/artefacts/9417665.png,0
/data/images/hit-images-final/artefacts/9417671.png,0
/data/images/hit-images-final/artefacts/2547320.png,3
/data/images/hit-images-final/artefacts/2529566.png,7
/data/images/hit-images-final/artefacts/1615993.png,7
/data/images/hit-images-final/artefacts/10231560.png,8
/data/images/hit-images-final/artefacts/1615987.png,7
/data/images/hit-images-final/artefacts/9463912.png,0
/data/images/hit-images-final/artefacts/9415660.png,3
/data/images/hit-images-final/artefacts/9487464.png,0
/data/images/hit-images-final/artefacts/2514618.png,8
/data/images/hit-images-final/artefacts/1460146.png,4
/data/images/hit-images-final/artefacts/5286353.png,6
/data/images/hit-images-final/artefacts/9423113.png,2
/data/images/hit-images-final/artefacts/2498385.png,4
/data/images/hit-images-final/artefacts/9482044.png,0
/data/images/hit-images-final/artefacts/5236335.png,6
/data/images/hit-images-final/artefacts/2508741.png,6
/data/images/hit-images-final/artefacts/1627514.png,7
/data/images/hit-images-final/artefacts/2546358.png,3
/data/images/hit-images-final/artefacts/1661569.png,8
/data/images/hit-images-final/artefacts/1460156.png,2
/data/images/hit-images-final/artefacts/2515099.png,4
/data/images/hit-images-final/artefacts/2498381.png,3
/data/images/hit-images-final/artefacts/9423117.png,2
/data/images/hit-images-final/artefacts/2411758.png,7
/data/images/hit-images-final/artefacts/2497529.png,8
/data/images/hit-images-final/artefacts/9415658.png,3
/data/images/hit-images-final/artefacts/9425943.png,8
/data/images/hit-images-final/artefacts/2420546.png,4
/data/images/hit-images-final/artefacts/1428338.png,4
/data/images/hit-images-final/artefacts/2400872.png,3
/data/images/hit-images-final/artefacts/1451758.png,7
/data/images/hit-images-final/artefacts/2547318.png,3
/data/images/hit-images-final/artefacts/2549453.png,4
/data/images/hit-images-final/artefacts/1650398.png,6
/data/images/hit-images-final/artefacts/9417885.png,0
/data/images/hit-images-final/artefacts/1627886.png,7
/data/images/hit-images-final/artefacts/9417675.png,0
/data/images/hit-images-final/artefacts/9417661.png,0
/data/images/hit-images-final/artefacts/1660501.png,7
/data/images/hit-images-final/artefacts/2534335.png,3
/data/images/hit-images-final/artefacts/1627879.png,7
/data/images/hit-images-final/artefacts/9417852.png,0
/data/images/hit-images-final/artefacts/1430365.png,8
/data/images/hit-images-final/artefacts/9423275.png,2
/data/images/hit-images-final/artefacts/2546947.png,2
/data/images/hit-images-final/artefacts/9421310.png,0
/data/images/hit-images-final/artefacts/9420581.png,8
/data/images/hit-images-final/artefacts/1618684.png,3
